ticker,price,pe,pb,roe,market_cap,sector,name,mom_12_2,error,market,gics_sector,value_pct,momentum_pct,score
PFG,115.41000366210938,16.370213,2.039983,0.12949,24709816320.0,Financial Services,Principal Financial Group Inc,0.4641452614550372,,S&P 500,Financials,0.7494908350305499,0.8635437881873728,0.8065173116089613
EQNR.OL,373.0,10.596422,2.2073224,0.21270001,886499180544.0,Energy,EQUINOR,0.6212871913106093,,Euronext 100,n/a (Oslo),0.6985743380855397,0.9124236252545825,0.8054989816700611
MTB,250.13999938964844,13.333689,1.42104,0.10742,36253540352.0,Financial Services,M&T Bank Corporation,0.2576081428822201,,S&P 500,Financials,0.9164969450101833,0.6843177189409368,0.80040733197556
FDX,315.8699951171875,16.748144,2.3954406,0.14846,74728898560.0,Industrials,FedEx Corporation,0.6831046280651474,,S&P 500,Industrials,0.659877800407332,0.9307535641547862,0.7953156822810591
ADM,77.51000213623047,21.177595,1.5848447,0.07642,37356449792.0,Consumer Defensive,Archer-Daniels-Midland Company,0.29424545862101215,,S&P 500,Consumer Staples,0.8778004073319756,0.7087576374745418,0.7932790224032586
SWK,101.04000091552734,25.26,1.7496104,0.06886,15258721280.0,Industrials,"Stanley Black & Decker, Inc.",0.331155042727719,,S&P 500,Industrials,0.8207739307535642,0.7657841140529531,0.7932790224032586
ORA.PA,16.174999237060547,10.929053,1.4460039,0.14163,42989498368.0,Communication Services,ORANGE,0.24911008951513836,,Euronext 100,n/a (Paris),0.9124236252545825,0.6720977596741344,0.7922606924643585
HST,23.3799991607666,17.065693,2.3455055,0.1487,16220255232.0,Real Estate,"Host Hotels & Resorts, Inc.",0.5803646423173958,,S&P 500,Real Estate,0.6822810590631365,0.90020366598778,0.7912423625254583
HPE,52.43000030517578,49.933334,2.743159,0.06315,69427994624.0,Technology,Hewlett Packard Enterprise Comp,1.1664928645668704,,S&P 500,Information Technology,0.6028513238289206,0.9755600814663951,0.7892057026476578
AGN.AS,8.244000434875488,13.74,1.6554217,0.10421,12189710336.0,Financial Services,AEGON,0.2992572509108762,,Euronext 100,n/a (Amsterdam),0.8513238289205702,0.7189409368635438,0.785132382892057
ASRNL.AS,70.55999755859375,32.666664,1.4275309,0.05647,14579605504.0,Financial Services,ASR NEDERLAND,0.23505907666190184,,Euronext 100,n/a (Amsterdam),0.9144602851323829,0.6537678207739308,0.7841140529531568
FITB,56.959999084472656,19.37415,1.6016196,0.08447,51638394880.0,Financial Services,Fifth Third Bancorp,0.2763127541604302,,S&P 500,Financials,0.8716904276985743,0.6924643584521385,0.7820773930753564
ISP.MI,6.839000225067139,12.212501,1.7226701,0.14273,119890329600.0,Financial Services,INTESA SANPAOLO,0.3013199405009026,,Euronext 100,n/a (Milan),0.8370672097759674,0.7230142566191446,0.7800407331975561
L,115.9800033569336,14.213236,1.2759356,0.09313,23709526016.0,Financial Services,Loews Corporation,0.20053481276776464,,S&P 500,Financials,0.9470468431771895,0.5987780040733197,0.7729124236252546
PNC,252.75999450683594,14.065665,1.577443,0.12623,100851236864.0,Financial Services,"PNC Financial Services Group, I",0.2441776094103416,,S&P 500,Financials,0.879837067209776,0.6639511201629328,0.7718940936863543
BAC,63.0,14.583333,1.6013421,0.111990005,440543150080.0,Financial Services,Bank of America Corporation,0.24752631395390456,,S&P 500,Financials,0.8737270875763747,0.670061099796334,0.7718940936863543
KEY,22.65999984741211,13.488095,1.4043133,0.1033,24292313088.0,Financial Services,KeyCorp,0.21619066102709605,,S&P 500,Financials,0.9185336048879837,0.6211812627291242,0.769857433808554
G.MI,44.790000915527344,16.650558,2.1004503,0.13688,67004854272.0,Financial Services,GENERALI,0.37710897414310107,,Euronext 100,n/a (Milan),0.7413441955193483,0.7922606924643585,0.7668024439918534
NUE,272.0,21.935484,2.807481,0.14548999,61945536512.0,Basic Materials,Nucor Corporation,0.7530951223186602,,S&P 500,Materials,0.5906313645621182,0.9429735234215886,0.7668024439918534
EDP.LS,4.474999904632568,16.574074,1.6068221,0.08862001,18499299328.0,Utilities,"EDP, SA",0.2355105649662672,,Euronext 100,n/a (Lisbon),0.869653767820774,0.6558044806517311,0.7627291242362526
DOC,21.100000381469727,62.058823,1.854456,0.03039,14958787584.0,Real Estate,"Healthpeak Properties, Inc.",0.2944804330012458,,S&P 500,Real Estate,0.80040733197556,0.7107942973523421,0.755600814663951
CB,354.0299987792969,12.50106,1.8113585,0.14822,136584724480.0,Financial Services,Chubb Limited,0.28262840619349605,,S&P 500,Financials,0.8065173116089613,0.6965376782077393,0.7515274949083504
HAL,32.5099983215332,16.671793,2.462692,0.14917,27158779904.0,Energy,Halliburton Company,0.4517482243690696,,S&P 500,Energy,0.6395112016293278,0.8574338085539714,0.7484725050916496
RVTY,114.23999786376953,55.188408,1.7641335,0.03211,12744588288.0,Healthcare,"Revvity, Inc.",0.2521485215393826,,S&P 500,Health Care,0.814663951120163,0.6802443991853361,0.7474541751527495
IFF,84.55000305175781,,1.5281318,0.01828,21585909760.0,Basic Materials,International Flavors & Fragran,0.20184558423611887,,S&P 500,Materials,0.8920570264765784,0.6028513238289206,0.7474541751527495
PCG,17.0,12.408759,1.1583538,0.09318,37440237568.0,Utilities,Pacific Gas & Electric Co.,0.1494918784504704,,S&P 500,Utilities,0.9572301425661914,0.5315682281059063,0.7443991853360489
DSFIR.AS,94.27999877929688,67.34286,1.3232838,0.01874,23260555264.0,Basic Materials,DSM FIRMENICH AG,0.1618175741346124,,Euronext 100,n/a (Amsterdam),0.9348268839103869,0.5519348268839104,0.7433808553971486
BNY,158.82000732421875,18.51049,2.7000563,0.14124,107760033792.0,Financial Services,The Bank of New York Mellon Cor,0.506191778872475,,S&P 500,Financials,0.6089613034623218,0.8778004073319755,0.7433808553971486
PRU,121.5,10.896861,1.3197771,0.12011,41917501440.0,Financial Services,"Prudential Financial, Inc.",0.1588526965267234,,S&P 500,Financials,0.9368635437881874,0.5478615071283096,0.7423625254582484
KBC.BR,127.3499984741211,14.621125,1.9677373,0.13389,50517442560.0,Financial Services,KBC,0.2968218107599192,,Euronext 100,n/a (Brussels),0.769857433808554,0.714867617107943,0.7423625254582484
TFC,52.59000015258789,12.145496,1.0947584,0.09059,64245325824.0,Financial Services,Truist Financial Corporation,0.143319040946158,,S&P 500,Financials,0.9674134419551935,0.5173116089613035,0.7423625254582484
FGR.PA,123.80000305175781,11.570094,1.5692737,0.17296,12132400128.0,Industrials,EIFFAGE,0.190749982825676,,Euronext 100,n/a (Paris),0.8839103869653768,0.5865580448065173,0.7352342158859471
EG,370.3500061035156,7.8864994,0.92887527,0.12572,14200232960.0,Financial Services,"Everest Group, Ltd.",0.1078116410270682,,S&P 500,Financials,0.9918533604887984,0.4786150712830957,0.7352342158859471
TRV,386.0,10.27689,2.4310672,0.26511,80509960192.0,Financial Services,"The Travelers Companies, Inc.",0.40074317894324807,,S&P 500,Financials,0.645621181262729,0.8207739307535642,0.7331975560081466
RF,31.389999389648438,12.971074,1.5325651,0.118669994,26787581952.0,Financial Services,Regions Financial Corporation,0.17522716244305547,,S&P 500,Financials,0.890020366598778,0.5723014256619144,0.7311608961303462
KIM,24.43000030517578,28.741177,1.595064,0.05806,16387384320.0,Real Estate,Kimco Realty Corporation (HC),0.1861518079129305,,S&P 500,Real Estate,0.8757637474541752,0.5824847250509165,0.7291242362525459
XOM,154.83999633789062,25.50906,2.4546607,0.12584,641803616256.0,Energy,ExxonMobil Holdings Corporation,0.3904634197410579,,S&P 500,Energy,0.6415478615071284,0.8126272912423625,0.7270875763747455
DNB.OL,307.70001220703125,11.164732,1.7460237,0.1507,439850532864.0,Financial Services,DNB BANK ASA,0.22369273781390353,,Euronext 100,n/a (Oslo),0.8228105906313645,0.6313645621181263,0.7270875763747454
DAL,91.9800033569336,15.458824,2.757773,0.20125,60488167424.0,Industrials,"Delta Air Lines, Inc.",0.4308288216801053,,S&P 500,Industrials,0.5967413441955194,0.8472505091649695,0.7219959266802445
IPN.PA,163.3000030517578,26.42395,2.857643,0.114429995,13496857600.0,Healthcare,IPSEN,0.4566825274839075,,Euronext 100,n/a (Paris),0.5743380855397149,0.8615071283095723,0.7179226069246436
OXY,56.040000915527344,15.875355,1.812595,0.04053,56019681280.0,Energy,Occidental Petroleum Corporatio,0.2234866990856741,,S&P 500,Energy,0.8044806517311609,0.6293279022403259,0.7169042769857434
CINF,179.0399932861328,8.397748,1.6474506,0.21484,27478708224.0,Financial Services,Cincinnati Financial Corporatio,0.1826830563635442,,S&P 500,Financials,0.8533604887983707,0.5763747454175153,0.714867617107943
NTRS,184.13999938964844,15.846816,2.8155103,0.17066,33689452544.0,Financial Services,Northern Trust Corporation,0.4192982416517297,,S&P 500,Financials,0.5885947046843177,0.8391038696537678,0.7138492871690427
ES,72.05999755859375,15.530172,1.6389192,0.09016,27100325888.0,Utilities,Eversource Energy (D/B/A),0.1685375292260658,,S&P 500,Utilities,0.8594704684317719,0.5641547861507128,0.7118126272912424
VLO,302.989990234375,12.608822,3.7690947,0.27637,87239139328.0,Energy,Valero Energy Corporation,1.1020600711777626,,S&P 500,Energy,0.45621181262729127,0.9674134419551935,0.7118126272912424
O,62.36000061035156,51.114754,1.4853985,0.02831,59005157376.0,Real Estate,Realty Income Corporation,0.14654880198511622,,S&P 500,Real Estate,0.8981670061099796,0.5234215885947047,0.7107942973523421
PST.MI,27.420000076293945,14.821622,2.600038,0.18174,35464744960.0,Industrials,POSTE ITALIANE,0.37580605258676214,,Euronext 100,n/a (Milan),0.6191446028513239,0.790224032586558,0.704684317718941
STLD,261.4800109863281,24.144045,3.9865224,0.17568001,37477433344.0,Basic Materials,"Steel Dynamics, Inc.",0.9421426584063026,,S&P 500,Materials,0.4460285132382892,0.955193482688391,0.7006109979633401
ALL,275.1099853515625,5.2997494,2.397431,0.45221,69563744256.0,Financial Services,Allstate Corporation (The),0.31763642689701843,,S&P 500,Financials,0.6558044806517311,0.745417515274949,0.7006109979633401
ELV,391.3999938964844,17.30327,1.8909491,0.11133,84882644992.0,Healthcare,"Elevance Health, Inc.",0.20425245805170533,,S&P 500,Health Care,0.7881873727087576,0.6069246435845214,0.6975560081466394
REGN,772.1099853515625,19.012804,2.442528,0.14043,79492579328.0,Healthcare,"Regeneron Pharmaceuticals, Inc.",0.3184890020834248,,S&P 500,Health Care,0.6435845213849287,0.7494908350305499,0.6965376782077393
SLB,51.540000915527344,24.311323,2.8064253,0.12909001,76492742656.0,Energy,SLB Limited,0.38285989222396943,,S&P 500,Energy,0.5926680244399185,0.7983706720977597,0.6955193482688391
ED,108.94999694824219,18.280201,1.5664088,0.08732,40151310336.0,Utilities,"Consolidated Edison, Inc.",0.13555329620527856,,S&P 500,Utilities,0.8859470468431772,0.505091649694501,0.6955193482688391
GS,1032.5799560546875,15.937335,2.8177845,0.16902,300657737728.0,Financial Services,"Goldman Sachs Group, Inc. (The)",0.3865801755827287,,S&P 500,Financials,0.5865580448065173,0.8044806517311609,0.6955193482688391
AIZ,296.3999938964844,14.430379,2.4070554,0.18341999,14685919232.0,Financial Services,"Assurant, Inc.",0.3145349360169001,,S&P 500,Financials,0.6496945010183299,0.7393075356415478,0.6945010183299389
PNW,100.81999969482422,19.500967,1.7285898,0.09365,12219105280.0,Utilities,Pinnacle West Capital Corporati,0.16332640564951362,,S&P 500,Utilities,0.8329938900203666,0.5560081466395111,0.6945010183299389
PLD,139.13999938964844,31.337837,2.416548,0.07749,134943727616.0,Real Estate,"Prologis, Inc.",0.31213576200086446,,S&P 500,Real Estate,0.6476578411405296,0.7352342158859471,0.6914460285132383
EVRG,83.0199966430664,22.079786,1.8842058,0.08866999,19141685248.0,Utilities,"Evergy, Inc.",0.19552518376594352,,S&P 500,Utilities,0.790224032586558,0.5926680244399185,0.6914460285132382
ACGL,99.29000091552734,7.7509756,1.4533505,0.19936001,33857890304.0,Financial Services,Arch Capital Group Ltd.,0.09832841822385885,,S&P 500,Financials,0.9103869653767821,0.46435845213849286,0.6873727087576375
MS,213.75,17.636139,3.1526082,0.17969999,336014999552.0,Financial Services,Morgan Stanley,0.43002462862624125,,S&P 500,Financials,0.5274949083503055,0.845213849287169,0.6863543788187373
CF,116.7300033569336,8.659496,3.3566253,0.273,17696268288.0,Basic Materials,"CF Industries Holdings, Inc.",0.46745838994663935,,S&P 500,Materials,0.5071283095723014,0.8655804480651731,0.6863543788187372
COP,116.76000213623047,19.492489,2.2039752,0.112840004,140268158976.0,Energy,ConocoPhillips,0.24739713442875977,,S&P 500,Energy,0.7006109979633401,0.6680244399185336,0.6843177189409368
BRK-B,524.6099853515625,15.456984,0.001037682,0.10499,1131506958336.0,Financial Services,Berkshire Hathaway Inc. New,0.017018564101201283,,S&P 500,Financials,0.9979633401221996,0.3604887983706721,0.6792260692464358
TSN,58.540000915527344,35.914112,1.1391321,0.03263,20594460672.0,Consumer Defensive,"Tyson Foods, Inc.",0.046903033833787244,,S&P 500,Consumer Staples,0.9613034623217923,0.39307535641547864,0.6771894093686355
D,66.80000305175781,23.604242,2.1046,0.08281,58752335872.0,Utilities,"Dominion Energy, Inc.",0.20575760644696794,,S&P 500,Utilities,0.7372708757637474,0.6089613034623218,0.6731160896130346
ON,78.33000183105469,50.21154,4.224236,0.08312,18615056384.0,Technology,ON Semiconductor Corporation,0.6456947037555651,,S&P 500,Information Technology,0.4236252545824847,0.9185336048879837,0.6710794297352343
CS.PA,45.22999954223633,12.191375,2.04744,0.14881,92015296512.0,Financial Services,AXA,0.19710195823437293,,Euronext 100,n/a (Paris),0.7454175152749491,0.594704684317719,0.6700610997963341
AKAM,118.55000305175781,41.30662,3.5150921,0.091680005,17235445760.0,Technology,"Akamai Technologies, Inc.",0.4555794806400131,,S&P 500,Information Technology,0.4806517311608961,0.8594704684317719,0.670061099796334
VTR,92.26000213623047,170.85185,3.2305052,0.02012,47324434432.0,Real Estate,"Ventas, Inc.",0.4087221045210321,,S&P 500,Real Estate,0.5132382892057026,0.8268839103869654,0.670061099796334
KMI,31.280000686645508,20.051283,2.200183,0.109910004,69592555520.0,Energy,"Kinder Morgan, Inc.",0.22919439925604235,,S&P 500,Energy,0.7026476578411405,0.6374745417515275,0.670061099796334
KDP,30.3700008392334,22.664179,1.6356096,0.06312,41326796800.0,Consumer Defensive,Keurig Dr Pepper Inc.,0.1057957715985185,,S&P 500,Consumer Staples,0.8615071283095723,0.4725050916496945,0.6670061099796334
TGT,147.0800018310547,19.480795,4.074464,0.22015,66802429952.0,Consumer Defensive,Target Corporation,0.5544463503010384,,S&P 500,Consumer Staples,0.439918533604888,0.8940936863543788,0.6670061099796334
AFL,126.66000366210938,14.344281,2.158266,0.16469,64468029440.0,Financial Services,AFLAC Incorporated,0.21180032177249886,,S&P 500,Financials,0.714867617107943,0.615071283095723,0.6649694501018331
EOG,136.1999969482422,10.452801,2.3568907,0.22507,72544002048.0,Energy,"EOG Resources, Inc.",0.23264569090023035,,S&P 500,Energy,0.680244399185336,0.6476578411405295,0.6639511201629327
EQT,51.599998474121094,11.8894005,1.2778286,0.11078,32276625408.0,Energy,EQT Corporation,0.03683634923030432,,S&P 500,Energy,0.945010183299389,0.38085539714867617,0.6629327902240326
LUV,46.939998626708984,30.48052,3.2426083,0.11099,22963431424.0,Industrials,Southwest Airlines Company,0.39254991649035276,,S&P 500,Industrials,0.5112016293279023,0.814663951120163,0.6629327902240326
EXC,45.31999969482422,16.847584,1.5752519,0.09711,46691106816.0,Utilities,Exelon Corporation,0.07724925541033212,,S&P 500,Utilities,0.8818737270875764,0.439918533604888,0.6608961303462322
SRE,84.3499984741211,28.788395,1.709393,0.05689,55140216832.0,Utilities,DBA Sempra,0.10359459496208445,,S&P 500,Utilities,0.8431771894093687,0.4684317718940937,0.6558044806517311
PUB.PA,99.94000244140625,15.566978,2.3725755,0.16179001,24957124608.0,Communication Services,PUBLICIS GROUPE SA,0.22804808570437807,,Euronext 100,n/a (Paris),0.6720977596741344,0.6354378818737271,0.6537678207739308
MPC,299.25,10.318966,5.233748,0.42099,87362035712.0,Energy,Marathon Petroleum Corporation,0.7855285274044423,,S&P 500,Energy,0.3584521384928717,0.9490835030549898,0.6537678207739308
BKR,62.75,19.857594,3.1278038,0.16463,62290296832.0,Energy,Baker Hughes Company,0.348252566039722,,S&P 500,Energy,0.5315682281059063,0.7739307535641547,0.6527494908350305
AEP,125.26000213623047,21.936953,2.1256087,0.10130999,68191215616.0,Utilities,American Electric Power Company,0.17834804268295557,,S&P 500,Utilities,0.725050916496945,0.5743380855397149,0.6496945010183299
WAT,399.70001220703125,100.93435,2.5658476,0.019199999,39244886016.0,Healthcare,Waters Corporation,0.25019884963489125,,S&P 500,Health Care,0.6252545824847251,0.6741344195519349,0.6496945010183299
OKE,87.93000030517578,15.056506,2.4778786,0.16277,55398789120.0,Energy,"ONEOK, Inc.",0.23869354195302095,,S&P 500,Energy,0.6374745417515275,0.659877800407332,0.6486761710794298
VZ,46.9900016784668,12.110825,1.8786983,0.15842,195232890880.0,Communication Services,Verizon Communications Inc.,0.1306250641512674,,S&P 500,Communication Services,0.7922606924643585,0.5010183299389002,0.6466395112016293
INCY,118.37999725341797,15.274838,3.7499998,0.30667,23995359232.0,Healthcare,Incyte Corporation,0.4125989337062337,,S&P 500,Health Care,0.46028513238289204,0.8329938900203666,0.6466395112016293
MET,99.94999694824219,18.612663,2.3631074,0.13014,63748108288.0,Financial Services,"MetLife, Inc.",0.20778542370873887,,S&P 500,Financials,0.6782077393075356,0.6130346232179226,0.645621181262729
HII,321.760009765625,18.9382,2.386802,0.12968001,12678824960.0,Industrials,"Huntington Ingalls Industries, ",0.2198929032799568,,S&P 500,Industrials,0.6639511201629328,0.6252545824847251,0.6446028513238289
HUM,367.239990234375,34.353603,2.3730567,0.06893,44098289664.0,Healthcare,Humana Inc.,0.21553809616777597,,S&P 500,Health Care,0.670061099796334,0.6191446028513238,0.6446028513238289
ENEL.MI,9.932999610900879,26.139473,2.9775178,0.122559994,98567774208.0,Utilities,ENEL,0.30748702994630017,,Euronext 100,n/a (Milan),0.5539714867617108,0.7311608961303462,0.6425661914460286
COHR,334.2200012207031,156.17757,6.1211333,0.04718,65386577920.0,Technology,Coherent Corp.,1.9058252581108381,,S&P 500,Information Technology,0.30346232179226074,0.9796334012219959,0.6415478615071284
AIG,79.97000122070312,14.104056,1.054735,0.07723,42400591872.0,Financial Services,"American International Group, I",-0.010626247567303793,,S&P 500,Financials,0.9714867617107943,0.31160896130346233,0.6415478615071283
WAB,295.2300109863281,39.842106,4.520372,0.11553001,49867550720.0,Industrials,Westinghouse Air Brake Technolo,0.5086188134068566,,S&P 500,Industrials,0.4012219959266803,0.879837067209776,0.6405295315682281
WFC,87.58999633789062,12.9571,1.6466142,0.12575,264872083456.0,Financial Services,Wells Fargo & Company,0.06876280932313583,,S&P 500,Financials,0.8553971486761711,0.42362525458248473,0.639511201629328
WELL,236.0,106.306305,3.7975092,0.03836,170054991872.0,Real Estate,Welltower Inc.,0.40834827302428045,,S&P 500,Real Estate,0.4521384928716904,0.824847250509165,0.6384928716904277
PCAR,132.05999755859375,28.097874,3.4206233,0.12755999,69511757824.0,Industrials,PACCAR Inc.,0.35619032764960257,,S&P 500,Industrials,0.4969450101832994,0.7780040733197556,0.6374745417515275
REG,76.95999908447266,26.629757,2.11446,0.081870005,14388343808.0,Real Estate,Regency Centers Corporation,0.15280509961946964,,S&P 500,Real Estate,0.7352342158859471,0.5376782077393075,0.6364562118126273
HBAN,17.360000610351562,13.562501,1.1792678,0.09002,35074404352.0,Financial Services,Huntington Bancshares Incorpora,-0.007354066169595663,,S&P 500,Financials,0.9531568228105907,0.319755600814664,0.6364562118126273
EXE,91.95999908447266,7.8330493,1.1102928,0.14893,21999484928.0,Energy,Expand Energy Corporation,-0.012448341577954491,,S&P 500,Energy,0.9633401221995926,0.3095723014256619,0.6364562118126272
PRY.MI,125.30000305175781,25.99585,5.2037044,0.22361,36618256384.0,Industrials,PRYSMIAN,0.620662334985111,,Euronext 100,n/a (Milan),0.36048879837067205,0.9103869653767821,0.6354378818737271
UNH,403.9700012207031,31.05073,3.5019114,0.14152999,366863089664.0,Healthcare,UnitedHealth Group Incorporated,0.3731513124464365,,S&P 500,Health Care,0.48268839103869654,0.7881873727087576,0.6354378818737271
PFE,26.200000762939453,34.025974,1.7529774,0.05014,149331460096.0,Healthcare,"Pfizer, Inc.",0.08093731047449082,,S&P 500,Health Care,0.8187372708757638,0.4480651731160896,0.6334012219959266
COO,73.31999969482422,63.206898,1.7344815,0.02853,14299644928.0,Healthcare,"The Cooper Companies, Inc.",0.07299700382137564,,S&P 500,Health Care,0.8289205702647657,0.43584521384928715,0.6323828920570265
IEX,233.7100067138672,34.118248,4.315018,0.12955,17229076480.0,Industrials,IDEX Corporation,0.42173673852431226,,S&P 500,Industrials,0.4134419551934827,0.8411405295315683,0.6272912423625254
GPN,87.69000244140625,41.559246,1.0076414,0.02428,23204386816.0,Industrials,Global Payments Inc.,-0.0409317792655669,,S&P 500,Financials,0.9775967413441955,0.27494908350305497,0.6262729124236253
XEL,76.97000122070312,21.145603,2.0180385,0.0992,48078102528.0,Utilities,Xcel Energy Inc.,0.1135682447222508,,S&P 500,Utilities,0.7576374745417516,0.48879837067209775,0.6232179226069247
